url,last_crawled_gsc,current_status_code,current_indexability,current_indexability_status,inlinks_old_triage,word_count_old_triage,duplicate_title_count_old_triage,flags_old_triage,title_old_triage,action_bucket,priority,reason,slug,post_id,title,status,lookup_status,delete_status,detail,public_status_now,deletion_route,route_detail,asset_url
https://defiliban.io/blockdag-raises-395m-as-dogecoin-drops-injective-slides/,1970-01-01,200,Indexable,,51,1267,1,single_slug;blockdag_cluster;wordcount_1200_plus,BlockDAG Raises $395M as Dogecoin Drops & Injective Slides,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-raises-395m-as-dogecoin-drops-injective-slides,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4376,https://defiliban.io/wp-content/uploads/2025/09/2025-09-03T145708.250Zunnamed.png
https://defiliban.io/blockdag-raises-nearly-410m-before-testnet-launch/,1970-01-01,200,Indexable,,57,1115,1,single_slug;blockdag_cluster,BlockDAG Raises Nearly $410M Before Testnet Launch,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-raises-nearly-410m-before-testnet-launch,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4901,https://defiliban.io/wp-content/uploads/2025/09/2025-09-19T080813.844Zunnamed.png
https://defiliban.io/blockdag-referral-program-the-ultimate-crypto-side-hustle/,1970-01-01,200,Indexable,,57,953,1,single_slug;blockdag_cluster,BlockDAG Referral Program: The Ultimate Crypto Side Hustle,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-referral-program-the-ultimate-crypto-side-hustle,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,manual_or_unknown,no post/media REST match,
https://defiliban.io/blockdag-review-387m-presale-2900-roi-real-tools/,1970-01-01,200,Indexable,,54,976,1,single_slug;blockdag_cluster,"BlockDAG Review: $387M Presale, 2,900% ROI & Real Tools",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-review-387m-presale-2900-roi-real-tools,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4264,https://defiliban.io/wp-content/uploads/2025/08/2025-08-30T143411.371Zunnamed.png
https://defiliban.io/blockdag-review-viral-presale-or-real-web3-ecosystem/,1970-01-01,200,Indexable,,52,920,1,single_slug;blockdag_cluster,BlockDAG Review: Viral Presale or Real Web3 Ecosystem?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-review-viral-presale-or-real-web3-ecosystem,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4146,https://defiliban.io/wp-content/uploads/2025/08/2025-08-27T141452.427Zunnamed.png
https://defiliban.io/blockdag-soars-while-bnb-cardano-remain-among-the-best-crypto-coins-to-buy-today/,1970-01-01,200,Indexable,,53,1035,1,single_slug;blockdag_cluster,BlockDAG Soars While BNB & Cardano Remain Among the Best Crypto Coins to Buy Today,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-soars-while-bnb-cardano-remain-among-the-best-crypto-coins-to-buy-today,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5187,https://defiliban.io/wp-content/uploads/2025/09/2025-09-28T110140.020Zunnamed.png
https://defiliban.io/blockdag-vs-ada-ondo-most-popular-cryptocurrency-of-2025/,1970-01-01,200,Indexable,,52,960,1,single_slug;blockdag_cluster,BlockDAG vs ADA & ONDO: Most Popular Cryptocurrency of 2025?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-vs-ada-ondo-most-popular-cryptocurrency-of-2025,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4806,https://defiliban.io/wp-content/uploads/2025/09/2025-09-16T100530.743Zunnamed.png
https://defiliban.io/blockdag-vs-cardano-vs-ethereum-testnet-and-real-features/,1970-01-01,200,Indexable,,52,976,1,single_slug;blockdag_cluster,BlockDAG vs Cardano vs Ethereum: Testnet and Real Features,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-vs-cardano-vs-ethereum-testnet-and-real-features,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4864,https://defiliban.io/wp-content/uploads/2025/09/2025-09-17T133458.077Zunnamed.png
https://defiliban.io/blockdag-vs-little-pepe-presale-best-crypto-presale-list-pick-now/,1970-01-01,200,Indexable,,54,1082,1,single_slug;blockdag_cluster,BlockDAG vs Little Pepe Presale: Best Crypto Presale List Pick Now,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdag-vs-little-pepe-presale-best-crypto-presale-list-pick-now,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5142,https://defiliban.io/wp-content/uploads/2025/09/2025-09-26T133838.043Zunnamed.png
https://defiliban.io/blockdags-2049-bonus-at-token2049-surpasses-xrp-and-avax-in-the-best-crypto-to-invest-in-now-debate/,1970-01-01,200,Indexable,,48,1163,1,single_slug;blockdag_cluster,BlockDAG’s 2049% Bonus at Token2049 Surpasses XRP and AVAX in the Best Crypto to Invest in Now Debate,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-2049-bonus-at-token2049-surpasses-xrp-and-avax-in-the-best-crypto-to-invest-in-now-debate,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4226,https://defiliban.io/wp-content/uploads/2025/08/2025-08-29T100531.021Zunnamed.png
https://defiliban.io/blockdags-387m-presale-beats-toncoin-and-hyperliquid/,1970-01-01,200,Indexable,,54,1099,1,single_slug;blockdag_cluster,BlockDAG’s $387M Presale Beats Toncoin and Hyperliquid,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-387m-presale-beats-toncoin-and-hyperliquid,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4268,https://defiliban.io/wp-content/uploads/2025/08/2025-08-30T143914.662Zunnamed.png
https://defiliban.io/blockdags-3m-x1-app-users-token2049-buzz-and-price-prediction-outpace-aave-and-hedera/,1970-01-01,200,Indexable,,54,1136,1,single_slug;blockdag_cluster,"BlockDAG’s 3M X1 App Users, Token2049 Buzz, and Price Prediction Outpace Aave and Hedera",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-3m-x1-app-users-token2049-buzz-and-price-prediction-outpace-aave-and-hedera,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4186,https://defiliban.io/wp-content/uploads/2025/08/2025-08-28T143950.259Zunnamed.png
https://defiliban.io/blockdags-410m-raise-miner-reviews-prove-its-the-best-crypto-to-buy/,1970-01-01,200,Indexable,,52,1276,1,single_slug;blockdag_cluster;wordcount_1200_plus,BlockDAG’s $410M Raise & Miner Reviews Prove It’s the Best Crypto to Buy,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-410m-raise-miner-reviews-prove-its-the-best-crypto-to-buy,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4899,https://defiliban.io/wp-content/uploads/2025/09/2025-09-19T080444.314Zunnamed.png
https://defiliban.io/blockdags-435m-presale-surpasses-hyperliquid-sei-ahead-of-genesis-day/,1970-01-01,200,Indexable,,53,1081,1,single_slug;blockdag_cluster,BlockDAG’s $435M Presale Surpasses Hyperliquid & SEI Ahead of GENESIS DAY,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-435m-presale-surpasses-hyperliquid-sei-ahead-of-genesis-day,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,6229,https://defiliban.io/wp-content/uploads/2025/10/2025-10-29T113523.089Zunnamed.png
https://defiliban.io/blockdags-almost-405m-presale-dominates-as-ton-uni-hold/,1970-01-01,200,Indexable,,51,982,1,single_slug;blockdag_cluster,BlockDAG’s Almost $405M Presale Dominates as TON & UNI Hold,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-almost-405m-presale-dominates-as-ton-uni-hold,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4635,https://defiliban.io/wp-content/uploads/2025/09/2025-09-10T162238.592Zunnamed.png
https://defiliban.io/blockdags-pow-dag-hybrid-system-solves-blockchains-longtime-problem-and-emerges-as-the-best-crypto-coin/,1970-01-01,200,Indexable,,55,1343,1,single_slug;blockdag_cluster;wordcount_1200_plus,BlockDAG’s PoW-DAG Hybrid System Solves Blockchain’s Longtime Problem and Emerges as the Best Crypto Coin,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,blockdags-pow-dag-hybrid-system-solves-blockchains-longtime-problem-and-emerges-as-the-best-crypto-coin,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5888,https://defiliban.io/wp-content/uploads/2025/10/2025-10-21T151148.954Zunnamed.png
https://defiliban.io/bnb-targets-1k-aave-aims-for-628-yet-bdag-dominates-with-387m-presale/,1970-01-01,200,Indexable,,51,1085,1,single_slug,"BNB Targets $1K, Aave Aims for $628, Yet BDAG Dominates with $387M Presale",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,bnb-targets-1k-aave-aims-for-628-yet-bdag-dominates-with-387m-presale,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4270,https://defiliban.io/wp-content/uploads/2025/08/2025-08-30T144056.062Zunnamed.png
https://defiliban.io/bonk-tumbles-pi-slows-blockdag-soars-past-403m/,1970-01-01,200,Indexable,,51,1084,1,single_slug;blockdag_cluster,"BONK Tumbles, Pi Slows, BlockDAG Soars Past $403M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,bonk-tumbles-pi-slows-blockdag-soars-past-403m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4557,https://defiliban.io/wp-content/uploads/2025/09/2025-09-09T162745.529Zunnamed.png
https://defiliban.io/cardano-rally-potential-stalls-hyperliquid-price-at-54-blockdag-miners-deliver/,1970-01-01,200,Indexable,,50,1298,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Cardano Rally Potential Stalls, Hyperliquid Price at $54, BlockDAG Miners Deliver",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,cardano-rally-potential-stalls-hyperliquid-price-at-54-blockdag-miners-deliver,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4996,https://defiliban.io/wp-content/uploads/2025/09/2025-09-21T150208.449Zunnamed.png
https://defiliban.io/crypto-news-blockdag-raises-385m-as-pi-volume-crashes-ondo-stalls/,1970-01-01,200,Indexable,,54,1098,1,single_slug;blockdag_cluster,Crypto News: BlockDAG Raises $385M as Pi Volume Crashes & ONDO Stalls,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,crypto-news-blockdag-raises-385m-as-pi-volume-crashes-ondo-stalls,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4152,https://defiliban.io/wp-content/uploads/2025/08/2025-08-27T145225.638Zunnamed.png
https://defiliban.io/doge-eth-and-blockdag-405m-surge-redefines-2025/,1970-01-01,200,Indexable,,53,1110,1,single_slug;blockdag_cluster,"DOGE, ETH, and BlockDAG: $405M+ Surge Redefines 2025",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,doge-eth-and-blockdag-405m-surge-redefines-2025,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4810,https://defiliban.io/wp-content/uploads/2025/09/2025-09-16T100944.684Zunnamed.png
https://defiliban.io/ethereum-eyes-5k-uni-holds-10-blockdag-presale-nears-600m/,1970-01-01,200,Indexable,,51,957,1,single_slug;blockdag_cluster,"Ethereum Eyes $5K, UNI Holds $10, BlockDAG Presale Nears $600M",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,ethereum-eyes-5k-uni-holds-10-blockdag-presale-nears-600m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4301,https://defiliban.io/wp-content/uploads/2025/08/2025-08-31T163147.322Zunnamed.png
https://defiliban.io/ethereum-marches-toward-4500-avalanche-tests-resistance-and-blockdags-presale-hits-430m-milestone-ahead-of-genesis-day/,1970-01-01,200,Indexable,,57,1172,1,single_slug;blockdag_cluster,"Ethereum Marches Toward $4,500, Avalanche Tests Resistance, and BlockDAG’s Presale Hits $430M Milestone Ahead of Genesis Day!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,ethereum-marches-toward-4500-avalanche-tests-resistance-and-blockdags-presale-hits-430m-milestone-ahead-of-genesis-day,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5883,https://defiliban.io/wp-content/uploads/2025/10/2025-10-21T125546.838Zunnamed.png
https://defiliban.io/heres-why-blockdags-binance-ama-could-mark-its-leap-into-the-mainstream/,1970-01-01,200,Indexable,,55,1330,1,single_slug;blockdag_cluster;wordcount_1200_plus,Here’s Why BlockDAG’s Binance AMA Could Mark Its Leap Into the Mainstream!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,heres-why-blockdags-binance-ama-could-mark-its-leap-into-the-mainstream,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5953,https://defiliban.io/wp-content/uploads/2025/10/2025-10-22T135541.799Zunnamed.png
https://defiliban.io/highest-roi-cryptos-in-2025-blockdag-sol-ltc-bnb-ranked/,1970-01-01,200,Indexable,,56,1041,1,single_slug;blockdag_cluster,"Highest-ROI Cryptos in 2025: BlockDAG, SOL, LTC, & BNB Ranked",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,highest-roi-cryptos-in-2025-blockdag-sol-ltc-bnb-ranked,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4406,https://defiliban.io/wp-content/uploads/2025/09/2025-09-04T113056.494Zunnamed.png
https://defiliban.io/how-blockdags-x-series-miners-are-reshaping-crypto-mining-in-2025/,1970-01-01,200,Indexable,,52,1039,1,single_slug;blockdag_cluster,How BlockDAG’s X-Series Miners Are Reshaping Crypto Mining in 2025!,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,how-blockdags-x-series-miners-are-reshaping-crypto-mining-in-2025,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4795,https://defiliban.io/wp-content/uploads/2025/09/2025-09-16T095353.736Zunnamed.png
https://defiliban.io/hugs-the-new-crypto-presale-with-1000x-potential-returns-hidden-behind-the-cuteness/,1970-01-01,200,Indexable,,56,1385,1,single_slug;wordcount_1200_plus,$HUGS: The New Crypto Presale With 1000x Potential Returns Hidden Behind the Cuteness,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,hugs-the-new-crypto-presale-with-1000x-potential-returns-hidden-behind-the-cuteness,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,6207,https://defiliban.io/wp-content/uploads/2025/10/2025-10-28T161938.287Zunnamed.png
https://defiliban.io/is-blockdag-legit-430m-raised-27b-coins-sold-historic-formula-1-partnership-say-absolutely-yes/,1970-01-01,200,Indexable,,52,1219,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Is BlockDAG Legit? $430M Raised, 27B+ Coins Sold, & Historic Formula 1® Partnership Say Absolutely Yes",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,is-blockdag-legit-430m-raised-27b-coins-sold-historic-formula-1-partnership-say-absolutely-yes,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5877,https://defiliban.io/wp-content/uploads/2025/10/2025-10-21T121145.654Zunnamed.png
https://defiliban.io/link-surge-sol-structure-why-blockdag-leads-best-long-term-crypto/,1970-01-01,200,Indexable,,54,1025,1,single_slug;blockdag_cluster,"LINK Surge, SOL Structure & Why BlockDAG Leads Best Long Term Crypto",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,link-surge-sol-structure-why-blockdag-leads-best-long-term-crypto,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4144,https://defiliban.io/wp-content/uploads/2025/08/2025-08-27T141238.852Zunnamed.png
https://defiliban.io/looking-for-the-best-crypto-right-now-experts-back-blockdags-430m-presale-as-it-surges-past-tron-cardano-chainlink/,1970-01-01,200,Indexable,,56,1151,1,single_slug;blockdag_cluster,"Looking For The Best Crypto Right Now? Experts Back BlockDAG’s $430M Presale as it Surges Past Tron, Cardano & Chainlink!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,looking-for-the-best-crypto-right-now-experts-back-blockdags-430m-presale-as-it-surges-past-tron-cardano-chainlink,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5879,https://defiliban.io/wp-content/uploads/2025/10/2025-10-21T125119.200Zunnamed.png
https://defiliban.io/mutm-soars-250-ozak-ai-raises-2-5m-while-blockdag-sells-19-7k-miners/,1970-01-01,200,Indexable,,49,1030,1,single_slug;blockdag_cluster,"MUTM Soars 250%, Ozak AI Raises $2.5M While BlockDAG Sells 19.7k Miners",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,mutm-soars-250-ozak-ai-raises-2-5m-while-blockdag-sells-19-7k-miners,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4566,https://defiliban.io/wp-content/uploads/2025/09/2025-09-09T163658.604Zunnamed.png
https://defiliban.io/pepemine-blockchainfx-overshadowed-by-blockdags-403m-presale/,1970-01-01,200,Indexable,,55,1104,1,single_slug;blockdag_cluster,"PEPEMINE, BlockchainFX Overshadowed by BlockDAG’s $403M Presale",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,pepemine-blockchainfx-overshadowed-by-blockdags-403m-presale,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4559,https://defiliban.io/wp-content/uploads/2025/09/2025-09-09T163003.687Zunnamed.png
https://defiliban.io/pi-network-weakens-pengu-stalls-blockdag-presale-surges-over-410m/,1970-01-01,200,Indexable,,51,1095,1,single_slug;blockdag_cluster,"PI Network Weakens, PENGU Stalls, BlockDAG Presale Surges over $410M",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,pi-network-weakens-pengu-stalls-blockdag-presale-surges-over-410m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5185,https://defiliban.io/wp-content/uploads/2025/09/2025-09-28T110007.845Zunnamed.png
https://defiliban.io/polygon-market-outlook-climbs-shiba-inu-struggles-blockdag-dashboard-v4-leads/,1970-01-01,200,Indexable,,52,1053,1,single_slug;blockdag_cluster,"Polygon Market Outlook Climbs, Shiba Inu Struggles, BlockDAG Dashboard V4 Leads",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,polygon-market-outlook-climbs-shiba-inu-struggles-blockdag-dashboard-v4-leads,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4230,https://defiliban.io/wp-content/uploads/2025/08/2025-08-29T100859.700Zunnamed.png
https://defiliban.io/shibs-price-outlook-bonk-forecast-blockdags-rapid-395m-rise/,1970-01-01,200,Indexable,,50,1110,1,single_slug;blockdag_cluster,"SHIB’s Price Outlook, BONK Forecast, & BlockDAG’s Rapid $395M Rise",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,shibs-price-outlook-bonk-forecast-blockdags-rapid-395m-rise,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4404,https://defiliban.io/wp-content/uploads/2025/09/2025-09-04T112906.095Zunnamed.png
https://defiliban.io/sol-holds-strong-xrp-correlates-with-btc-blockdag-surges-past-410m/,1970-01-01,200,Indexable,,56,1194,1,single_slug;blockdag_cluster,"SOL Holds Strong, XRP Correlates With BTC, BlockDAG Surges Past $410M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,sol-holds-strong-xrp-correlates-with-btc-blockdag-surges-past-410m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5084,https://defiliban.io/wp-content/uploads/2025/09/2025-09-24T161058.075Zunnamed.png
https://defiliban.io/solana-dips-below-200-polygon-stalls-blockdag-hits-395m-milestone/,1970-01-01,200,Indexable,,49,1046,1,single_slug;blockdag_cluster,"Solana Dips Below $200, Polygon Stalls, BlockDAG Hits $395M Milestone!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,solana-dips-below-200-polygon-stalls-blockdag-hits-395m-milestone,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4419,https://defiliban.io/wp-content/uploads/2025/09/2025-09-04T155419.298Zunnamed.png
https://defiliban.io/solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now/,1970-01-01,200,Indexable,,51,1216,1,single_slug;blockdag_cluster;wordcount_1200_plus,Solana & Ethereum vs BlockDAG: Awakening Testnet Signals Best Crypto to Buy Now,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5113,https://defiliban.io/wp-content/uploads/2025/09/2025-09-25T114031.559Zunnamed.png
https://defiliban.io/solana-vs-blockdag-which-is-the-best-crypto-to-buy-now/,1970-01-01,200,Indexable,,55,1345,1,single_slug;blockdag_cluster;wordcount_1200_plus,Solana vs BlockDAG: Which Is the Best Crypto to Buy Now?,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,solana-vs-blockdag-which-is-the-best-crypto-to-buy-now,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5082,https://defiliban.io/wp-content/uploads/2025/09/2025-09-24T160614.347Zunnamed.png
https://defiliban.io/solana-xrp-blockdag-trail-top-crypto-coins/,1970-01-01,200,Indexable,,53,1029,1,single_slug;blockdag_cluster,"Solana, XRP & BlockDAG Trail Top Crypto Coins",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,solana-xrp-blockdag-trail-top-crypto-coins,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5937,https://defiliban.io/wp-content/uploads/2025/10/2025-10-22T113753.753Zunnamed.png
https://defiliban.io/stellar-slides-ondo-builds-blockdags-buyer-battles-drive-presale-to-388m/,1970-01-01,200,Indexable,,52,1149,1,single_slug;blockdag_cluster,"Stellar Slides, ONDO Builds, BlockDAG’s Buyer Battles Drive Presale to $388M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,stellar-slides-ondo-builds-blockdags-buyer-battles-drive-presale-to-388m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4321,https://defiliban.io/wp-content/uploads/2025/09/2025-09-01T150109.723Zunnamed.png
https://defiliban.io/sui-expands-avax-breaks-out-blockdag-ships-hardware-worldwide/,1970-01-01,200,Indexable,,50,1242,1,single_slug;blockdag_cluster;wordcount_1200_plus,"SUI Expands, AVAX Breaks Out, BlockDAG Ships Hardware Worldwide!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,sui-expands-avax-breaks-out-blockdag-ships-hardware-worldwide,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5111,https://defiliban.io/wp-content/uploads/2025/09/2025-09-25T113838.000Zunnamed.png
https://defiliban.io/sui-struggles-and-shib-leans-on-hype-and-blockdag-presale-surges-past-388m/,1970-01-01,200,Indexable,,51,1049,1,single_slug;blockdag_cluster,"SUI Struggles and SHIB Leans on Hype, and BlockDAG Presale Surges Past $388M!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,sui-struggles-and-shib-leans-on-hype-and-blockdag-presale-surges-past-388m,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4299,https://defiliban.io/wp-content/uploads/2025/08/2025-08-31T163026.452Zunnamed.png
https://defiliban.io/the-4-best-crypto-to-invest-in-now-blockdag-binance-coin-dogecoin-and-polkadot/,1970-01-01,200,Indexable,,52,1209,1,single_slug;blockdag_cluster;wordcount_1200_plus,"The 4 Best Crypto to Invest in Now: BlockDAG, Binance Coin, Dogecoin, and Polkadot!",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,the-4-best-crypto-to-invest-in-now-blockdag-binance-coin-dogecoin-and-polkadot,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,6203,https://defiliban.io/wp-content/uploads/2025/10/2025-10-28T161745.291Zunnamed.png
https://defiliban.io/top-2025-crypto-buys-blockdag-xrp-more/,1970-01-01,200,Indexable,,55,1241,1,single_slug;blockdag_cluster;wordcount_1200_plus,"Top 2025 Crypto Buys: BlockDAG, XRP & More",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,top-2025-crypto-buys-blockdag-xrp-more,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5943,https://defiliban.io/wp-content/uploads/2025/10/2025-10-22T120832.036Zunnamed.png
https://defiliban.io/top-4-altcoins-to-buy-today-blockdag-leads-with-2049-bonus-followed-by-arb-uni-aave/,1970-01-01,200,Indexable,,57,1120,1,single_slug;blockdag_cluster,"Top 4 Altcoins to Buy Today: BlockDAG Leads with 2049% Bonus, Followed by ARB, UNI & AAVE",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,top-4-altcoins-to-buy-today-blockdag-leads-with-2049-bonus-followed-by-arb-uni-aave,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,4184,https://defiliban.io/wp-content/uploads/2025/08/2025-08-28T143658.047Zunnamed.png
https://defiliban.io/top-altcoins-to-buy-before-2025s-big-market-rally-blockdag-bittensor-binance-coin-solana/,1970-01-01,200,Indexable,,53,1118,1,single_slug;blockdag_cluster,"Top Altcoins to Buy Before 2025’s Big Market Rally: BlockDAG, Bittensor, Binance Coin, & Solana",delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,top-altcoins-to-buy-before-2025s-big-market-rally-blockdag-bittensor-binance-coin-solana,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,6260,https://defiliban.io/wp-content/uploads/2025/10/2025-10-30T115228.022Zunnamed.png
https://defiliban.io/top-crypto-coins-for-2025-bitcoin-cash-dips-to-475-arbitrum-holds-while-blockdag-presale-kicks-into-high-gear-with-f1-deal/,1970-01-01,200,Indexable,,53,1263,1,single_slug;blockdag_cluster;wordcount_1200_plus,Top Crypto Coins for 2025: Bitcoin Cash Dips to $475 & Arbitrum Holds While BlockDAG Presale Kicks into High Gear With F1® Deal,delete_or_noindex,high,Promotional or low-trust investment-style URL; better pruned or deprioritized.,top-crypto-coins-for-2025-bitcoin-cash-dips-to-475-arbitrum-holds-while-blockdag-presale-kicks-into-high-gear-with-f1-deal,,,,lookup_failed,lookup_failed,Could not map slug to a single post.,200,attachment_delete_media,5881,https://defiliban.io/wp-content/uploads/2025/10/2025-10-21T125344.888Zunnamed.png
